# (x y) dist_from_charge phi Ex Ey Ez
1.200000000000000000e+01 3.000000000000000000e+00 2.555386467836127551e+01 3.240788564638215519e+00 1.146065324935749842e-04 3.546886901290523513e-05 -2.581970398856249082e-07
1.300000000000000000e+01 3.000000000000000000e+00 2.505992817228333536e+01 3.221270083234099246e+00 1.241417062713650438e-04 3.503410168677697665e-05 -2.738599904776909625e-07
1.400000000000000000e+01 3.000000000000000000e+00 2.459674775249768786e+01 3.202614229015420921e+00 1.336014472335187028e-04 3.428943943907658142e-05 -2.885736142418070249e-07
1.500000000000000000e+01 3.000000000000000000e+00 2.416609194718914466e+01 3.184950491414113571e+00 1.428902189525273962e-04 3.318651042252276050e-05 -3.022455365800391126e-07
1.600000000000000000e+01 3.000000000000000000e+00 2.376972864800942631e+01 3.168412865573220660e+00 1.519017502111452624e-04 3.168328171995922482e-05 -3.148282539251995131e-07
1.700000000000000000e+01 3.000000000000000000e+00 2.340939982143925135e+01 3.153137643474007934e+00 1.605091563937549658e-04 2.974528559960859953e-05 -3.262327525553848466e-07
1.800000000000000000e+01 3.000000000000000000e+00 2.308679276123039159e+01 3.139260712082922122e+00 1.685794077478273913e-04 2.735087902844317515e-05 -3.364202067856320554e-07
1.900000000000000000e+01 3.000000000000000000e+00 2.280350850198275836e+01 3.126914405787736495e+00 1.759651491117397606e-04 2.449290116045998349e-05 -3.453086975753797382e-07
2.000000000000000000e+01 3.000000000000000000e+00 2.256102834535695578e+01 3.116224008275261248e+00 1.825227006424179560e-04 2.118294856057987034e-05 -3.528711154943673690e-07
2.100000000000000000e+01 3.000000000000000000e+00 2.236067977499789805e+01 3.107304049211095709e+00 1.881057153068996387e-04 1.745201821980651774e-05 -3.590363091206553656e-07
2.200000000000000000e+01 3.000000000000000000e+00 2.220360331117451835e+01 3.100254587021344932e+00 1.925857977431428116e-04 1.335215028802112661e-05 -3.637916245855139785e-07
2.300000000000000000e+01 3.000000000000000000e+00 2.209072203437452231e+01 3.095157702926573773e+00 1.958466878532288654e-04 8.954531229236960092e-06 -3.670799000836518985e-07
2.400000000000000000e+01 3.000000000000000000e+00 2.202271554554523902e+01 3.092074445468741661e+00 1.978050282152288807e-04 4.347325163510514998e-06 -3.689050117695121152e-07
2.500000000000000000e+01 3.000000000000000000e+00 2.200000000000000000e+01 3.091042453358316067e+00 1.984024431087675895e-04 -3.692262084989362744e-07 -3.692262084989904845e-07
2.600000000000000000e+01 3.000000000000000000e+00 2.202271554554523902e+01 3.092074445468741661e+00 1.976232228452511649e-04 -5.088356285803095642e-06 -3.680650089078643487e-07
2.700000000000000000e+01 3.000000000000000000e+00 2.209072203437452231e+01 3.095157702926573773e+00 1.954817915421820131e-04 -9.703254729288780973e-06 -3.653984368825547238e-07
2.800000000000000000e+01 3.000000000000000000e+00 2.220360331117451835e+01 3.100254587021344932e+00 1.920352071873429795e-04 -1.411376187407294971e-05 -3.612656242251897042e-07
2.900000000000000000e+01 3.000000000000000000e+00 2.236067977499789805e+01 3.107304049211095709e+00 1.873655497721536840e-04 -1.823170783272896238e-05 -3.556615571960746076e-07
3.000000000000000000e+01 3.000000000000000000e+00 2.256102834535695578e+01 3.116224008275261248e+00 1.815877062588202337e-04 -2.198602225471737222e-05 -3.486417780891181047e-07
3.100000000000000000e+01 3.000000000000000000e+00 2.280350850198275836e+01 3.126914405787736495e+00 1.748287795044241441e-04 -2.532469207540931355e-05 -3.402182800466935046e-07
3.200000000000000000e+01 3.000000000000000000e+00 2.308679276123039159e+01 3.139260712082922122e+00 1.672336672229976398e-04 -2.821686103334771845e-05 -3.304607624925507380e-07
3.300000000000000000e+01 3.000000000000000000e+00 2.340939982143925135e+01 3.153137643474007934e+00 1.589447211712805995e-04 -3.065098138259840900e-05 -3.193963088266656321e-07
3.400000000000000000e+01 3.000000000000000000e+00 2.376972864800942631e+01 3.168412865573220660e+00 1.501077548995321176e-04 -3.263436289964932258e-05 -3.071057283666632151e-07
3.500000000000000000e+01 3.000000000000000000e+00 2.416609194718914466e+01 3.184950491414113571e+00 1.408544193753080438e-04 -3.418869974824252297e-05 -2.936286144722215739e-07
3.600000000000000000e+01 3.000000000000000000e+00 2.459674775249768786e+01 3.202614229015420921e+00 1.313099571202034049e-04 -3.534859051910988967e-05 -2.790533941548762990e-07
3.700000000000000000e+01 3.000000000000000000e+00 2.505992817228333536e+01 3.221270083234099246e+00 1.215792041791693360e-04 -3.615609023537445419e-05 -2.634292902598824558e-07
3.800000000000000000e+01 3.000000000000000000e+00 2.555386467836127551e+01 3.240788564638215519e+00 1.117559590820071751e-04 -3.665964305761914665e-05 -2.468487961671114381e-07
3.900000000000000000e+01 3.000000000000000000e+00 2.607680962081059661e+01 3.261046399085076430e+00 1.019123300951001892e-04 -3.690885657737860031e-05 -2.293679555538847854e-07
4.000000000000000000e+01 3.000000000000000000e+00 2.662705391138869615e+01 3.281927763266063725e+00 9.210879671136648259e-05 -3.695461864713339814e-05 -2.110800829733085540e-07
4.100000000000000000e+01 3.000000000000000000e+00 2.720294101747088789e+01 3.303325093099107601e+00 8.238616720858457762e-05 -3.684458238076125268e-05 -1.920456320103375737e-07
4.200000000000000000e+01 3.000000000000000000e+00 2.780287754891568852e+01 3.325139524293711180e+00 7.277529699972873204e-05 -3.662458431965526337e-05 -1.723560942425779625e-07
4.300000000000000000e+01 3.000000000000000000e+00 2.842534080710379030e+01 3.347281029260547491e+00 6.329099323208425116e-05 -3.633481214990880170e-05 -1.520745569560488612e-07
4.400000000000000000e+01 3.000000000000000000e+00 2.906888370749726747e+01 3.369668313678586991e+00 5.394059939902684747e-05 -3.601226671715298199e-05 -1.312888353462409851e-07
4.500000000000000000e+01 3.000000000000000000e+00 2.973213749463701205e+01 3.392228531318821627e+00 4.471945157284933461e-05 -3.568736096662022711e-05 -1.100636311371404677e-07
4.600000000000000000e+01 3.000000000000000000e+00 3.041381265149109936e+01 3.414896868756212456e+00 3.561785945555637353e-05 -3.538705621914295298e-05 -8.848208818995509199e-08
4.700000000000000000e+01 3.000000000000000000e+00 3.111269837220809009e+01 3.437616043638288321e+00 2.661797307334499735e-05 -3.513162430984217185e-05 -6.661026024188537471e-08
4.800000000000000000e+01 3.000000000000000000e+00 3.182766092567909766e+01 3.460335752124341635e+00 1.769895043885662419e-05 -3.493812517339798336e-05 -4.452642996316053458e-08
4.900000000000000000e+01 3.000000000000000000e+00 3.255764119219941222e+01 3.483012093553056410e+00 8.835260758027049238e-06 -1.862584770822581166e-05 -2.229838391317980669e-08
0.000000000000000000e+00 4.000000000000000000e+00 3.264965543462901820e+01 3.485834302362894821e+00 8.275457442375087577e-06 1.884989803247805713e-05 -2.696331695613103847e-08
1.000000000000000000e+00 4.000000000000000000e+00 3.189043743820394994e+01 3.462306198024279968e+00 1.658682444957378289e-05 4.086741357882780801e-05 -5.385055700951612862e-08
2.000000000000000000e+00 4.000000000000000000e+00 3.114482300479487265e+01 3.438648035748714360e+00 2.496877448625416378e-05 4.117083914337429451e-05 -8.058110416219810626e-08
3.000000000000000000e+00 4.000000000000000000e+00 3.041381265149109936e+01 3.414896868756212456e+00 3.345514647752845456e-05 4.157969529955082063e-05 -1.070816290146820024e-07
4.000000000000000000e+00 4.000000000000000000e+00 2.969848480983499428e+01 3.391096028003395713e+00 4.207592083101601788e-05 4.207592083101601788e-05 -1.332653395816259809e-07
5.000000000000000000e+00 4.000000000000000000e+00 2.900000000000000000e+01 3.367295829986474143e+00 5.085908605731678561e-05 4.263813865254709276e-05 -1.590600764342343064e-07
6.000000000000000000e+00 4.000000000000000000e+00 2.831960451701259274e+01 3.343554303933257366e+00 5.982571231671261714e-05 4.323713954240853189e-05 -1.843717474446461210e-07
7.000000000000000000e+00 4.000000000000000000e+00 2.765863337187866122e+01 3.319937916913267895e+00 6.899310671835135454e-05 4.383963633356420856e-05 -2.091283400985151537e-07
8.000000000000000000e+00 4.000000000000000000e+00 2.701851217221259205e+01 3.296522267071218426e+00 7.836793334463777305e-05 4.440401148781767250e-05 -2.332281593046099059e-07
9.000000000000000000e+00 4.000000000000000000e+00 2.640075756488817049e+01 3.273392705380262058e+00 8.795052147374748074e-05 4.488409117541788214e-05 -2.565991449440449806e-07
1.000000000000000000e+01 4.000000000000000000e+00 2.580697580112788003e+01 3.250644835270194655e+00 9.772610786385659215e-05 4.522553454891449281e-05 -2.791327399132470695e-07
1.100000000000000000e+01 4.000000000000000000e+00 2.523885892824792521e+01 3.228384827786081601e+00 1.076702924925000595e-04 4.536995437423168047e-05 -3.007576433704120880e-07
1.200000000000000000e+01 4.000000000000000000e+00 2.469817807045693669e+01 3.206729478583678628e+00 1.177387195712486048e-04 4.525244953180611361e-05 -3.213603252422039640e-07
1.300000000000000000e+01 4.000000000000000000e+00 2.418677324489564739e+01 3.185805923615928403e+00 1.278739458969323413e-04 4.480649744755975166e-05 -3.408720957555149388e-07
1.400000000000000000e+01 4.000000000000000000e+00 2.370653918225939449e+01 3.165750924946845402e+00 1.379942682701858041e-04 4.396315347561763039e-05 -3.591774522449160158e-07
1.500000000000000000e+01 4.000000000000000000e+00 2.325940669922601600e+01 3.146709639423241001e+00 1.480026854195376929e-04 4.265705833264490238e-05 -3.762131102267424719e-07
1.600000000000000000e+01 4.000000000000000000e+00 2.284731931759172596e+01 3.128833793941319552e+00 1.577760673287563280e-04 4.082757043067020879e-05 -3.918655196008449110e-07
1.700000000000000000e+01 4.000000000000000000e+00 2.247220505424423109e+01 3.112279214637680091e+00 1.671773096233373471e-04 3.842577008281562951e-05 -4.060802895522919349e-07
1.800000000000000000e+01 4.000000000000000000e+00 2.213594362117865444e+01 3.097202695552335960e+00 1.760463601861552221e-04 3.541707187455317386e-05 -4.187503465775369201e-07
1.900000000000000000e+01 4.000000000000000000e+00 2.184032966784155505e+01 3.083758245444170765e+00 1.842166827326637652e-04 3.178816329806413189e-05 -4.298340031378506884e-07
2.000000000000000000e+01 4.000000000000000000e+00 2.158703314492290204e+01 3.072092817062822778e+00 1.915092815851412978e-04 2.754952297034040341e-05 -4.392353523861533028e-07
2.100000000000000000e+01 4.000000000000000000e+00 2.137755832643194864e+01 3.062341695447102108e+00 1.977536278929313356e-04 2.274011702801530558e-05 -4.469290863697711336e-07
2.200000000000000000e+01 4.000000000000000000e+00 2.121320343559642652e+01 3.054623791382182763e+00 2.027842587757178834e-04 1.742735963208792488e-05 -4.528348343632755679e-07
2.300000000000000000e+01 4.000000000000000000e+00 2.109502310972898798e+01 3.049037141083120073e+00 2.064641773617783204e-04 1.170705894182739971e-05 -4.569467362108272854e-07
2.400000000000000000e+01 4.000000000000000000e+00 2.102379604162863913e+01 3.045654941038848929e+00 2.086811907648813795e-04 5.698846295225520279e-06 -4.592035334567072351e-07
2.500000000000000000e+01 4.000000000000000000e+00 2.100000000000000000e+01 3.044522437723423014e+00 2.093695462621363761e-04 -4.596208496630924817e-07 -4.596208496632009019e-07
2.600000000000000000e+01 4.000000000000000000e+00 2.102379604162863913e+01 3.045654941038848929e+00 2.085017185548818704e-04 -6.621284298763895852e-06 -4.581589339865783581e-07
2.700000000000000000e+01 4.000000000000000000e+00 2.109502310972898798e+01 3.049037141083120073e+00 2.061039282399937281e-04 -1.263916516719605383e-05 -4.548555916938945044e-07
2.800000000000000000e+01 4.000000000000000000e+00 2.121320343559642652e+01 3.054623791382182763e+00 2.022406421385722569e-04 -1.837557821998605113e-05 -4.496935533714399580e-07
2.900000000000000000e+01 4.000000000000000000e+00 2.137755832643194864e+01 3.062341695447102108e+00 1.970227021830347385e-04 -2.371102068446015714e-05 -4.427320303855477451e-07
3.000000000000000000e+01 4.000000000000000000e+00 2.158703314492290204e+01 3.072092817062822778e+00 1.905858105597567982e-04 -2.854970521242946885e-05 -4.339757320845263194e-07
3.100000000000000000e+01 4.000000000000000000e+00 2.184032966784155505e+01 3.083758245444170765e+00 1.830940066490727505e-04 -3.282438770003682496e-05 -4.235030849605641787e-07
3.200000000000000000e+01 4.000000000000000000e+00 2.213594362117865444e+01 3.097202695552335960e+00 1.747164892389179856e-04 -3.649616237745795331e-05 -4.113389366453175378e-07
3.300000000000000000e+01 4.000000000000000000e+00 2.247220505424423109e+01 3.112279214637680091e+00 1.656307341183904246e-04 -3.955474748658214688e-05 -3.975775654561984444e-07
3.400000000000000000e+01 4.000000000000000000e+00 2.284731931759172596e+01 3.128833793941319552e+00 1.560018881237993965e-04 -4.201353823154747175e-05 -3.822610862557482628e-07
3.500000000000000000e+01 4.000000000000000000e+00 2.325940669922601600e+01 3.146709639423241001e+00 1.459883676811931080e-04 -4.390731929271784670e-05 -3.654954812414316564e-07
3.600000000000000000e+01 4.000000000000000000e+00 2.370653918225939449e+01 3.165750924946845402e+00 1.357258094506861722e-04 -4.528508638129073553e-05 -3.473366540412210941e-07
3.700000000000000000e+01 4.000000000000000000e+00 2.418677324489564739e+01 3.185805923615928403e+00 1.253355801786496622e-04 -4.620764423921306990e-05 -3.278978277435735077e-07
3.800000000000000000e+01 4.000000000000000000e+00 2.469817807045693669e+01 3.206729478583678628e+00 1.149131255403453608e-04 -4.674037531554814731e-05 -3.072450788369537195e-07
3.900000000000000000e+01 4.000000000000000000e+00 2.523885892824792521e+01 3.228384827786081601e+00 1.045382589672206816e-04 -4.695229220151451088e-05 -2.854945723211274079e-07
4.000000000000000000e+01 4.000000000000000000e+00 2.580697580112788003e+01 3.250644835270194655e+00 9.426678650496236270e-05 -4.690981675596535847e-05 -2.627192490290200782e-07
4.100000000000000000e+01 4.000000000000000000e+00 2.640075756488817049e+01 3.273392705380262058e+00 8.414106997652737304e-05 -4.667773427559428027e-05 -2.390345007565494555e-07
4.200000000000000000e+01 4.000000000000000000e+00 2.701851217221259205e+01 3.296522267071218426e+00 7.418382350988462419e-05 -4.631410132248218754e-05 -2.145174891009498513e-07
4.300000000000000000e+01 4.000000000000000000e+00 2.765863337187866122e+01 3.319937916913267895e+00 6.440776884142088913e-05 -4.587282963764297895e-05 -1.892800083085532849e-07
4.400000000000000000e+01 4.000000000000000000e+00 2.831960451701259274e+01 3.343554303933257366e+00 5.481091778757147203e-05 -4.539937859496370525e-05 -1.634016889816834218e-07
4.500000000000000000e+01 4.000000000000000000e+00 2.900000000000000000e+01 3.367295829986474143e+00 4.538462841258638324e-05 -4.493443928211505122e-05 -1.369889558415488115e-07
4.600000000000000000e+01 4.000000000000000000e+00 2.969848480983499428e+01 3.391096028003395713e+00 3.611010515133688853e-05 -4.450998502995861823e-05 -1.101231241503174705e-07
4.700000000000000000e+01 4.000000000000000000e+00 3.041381265149109936e+01 3.414896868756212456e+00 2.696455950404580393e-05 -4.415354908209058167e-05 -8.290453639893814296e-08
4.800000000000000000e+01 4.000000000000000000e+00 3.114482300479487265e+01 3.438648035748714360e+00 1.791893256178661613e-05 -4.388430605591645212e-05 -5.541630136164757718e-08
4.900000000000000000e+01 4.000000000000000000e+00 3.189043743820394994e+01 3.462306198024279968e+00 8.942108918955357302e-06 -2.340884464624001842e-05 -2.775288919070064515e-08
0.000000000000000000e+00 5.000000000000000000e+00 3.201562118716424266e+01 3.466223945786254035e+00 8.359939590984364976e-06 2.268608143722517084e-05 -3.218162123499787434e-08
1.000000000000000000e+00 5.000000000000000000e+00 3.124099870362661591e+01 3.441731293206546027e+00 1.676246085384263621e-05 4.926095300297732039e-05 -6.427018146365958903e-08
2.000000000000000000e+00 5.000000000000000000e+00 3.047950130825634218e+01 3.417054369406919090e+00 2.524984913357564305e-05 4.966033566568034581e-05 -9.617694978622461262e-08
3.000000000000000000e+00 5.000000000000000000e+00 2.973213749463701205e+01 3.392228531318821627e+00 3.386210621003791154e-05 5.019929794489234832e-05 -1.278024107004326407e-07
4.000000000000000000e+00 5.000000000000000000e+00 2.900000000000000000e+01 3.367295829986474143e+00 4.263813865254711987e-05 5.085908605731675851e-05 -1.590600764342885165e-07
